idx,scm_COR_R,scm_IDM_R,scm_ENT_R,scm_CSD_R,scm_CSR_R,scm_DKL_R,scm_MDR_R,scm_CAD_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
98.0,0.477132342347664,0.7679783737289959,2.2125642344099,0.220662891260757,0.9155397617512092,0.0,1.0,1.0,50.0,49.48,235.0,0.15,1.35834256002285,1.3742192006126202,1.3793204870181497,0.0,1.0
161.0,0.4189085459054871,0.725594624795019,2.2873351295596,0.294498253380394,0.8992771660194241,0.0,1.0,1.0,57.5,56.85,314.0,0.28,1.97620648738894,1.96018175467458,2.00505907897304,0.0,2.0
3.0,0.499384153719924,0.7421040132985041,2.4620208985813,0.258332097543507,0.8116977662441001,0.0,1.0,1.0,45.0,43.89,367.0,0.55,2.8513837836455203,2.86389002144165,2.9354144357107206,0.0,1.0
134.0,0.424659323149269,0.7190003019801271,2.3699300704233903,0.302362045278713,0.88756601514269,0.0,1.0,1.0,57.5,56.38,371.0,0.52,2.95946193333974,2.9190537938526497,3.00726470903622,0.0,5.0
144.0,0.421320688044616,0.7358243440125971,2.25415906162838,0.28119374256514,0.9069551513063828,0.0,1.0,1.0,57.5,56.71,333.0,0.35,2.25139319820549,2.21874909044506,2.27239691062934,0.0,5.0
181.0,0.343352579787349,0.71128814282666,2.1733178455182003,0.319840604896006,0.928646323497227,0.0,1.0,1.0,60.0,59.28,249.0,0.16,1.57196634335791,1.4061711403931298,1.47400783666988,0.0,4.0
177.0,0.392854411636139,0.786225332180202,1.8318156180391896,0.216194766016534,0.958441453961458,0.0,1.0,1.0,60.0,59.54,215.0,0.13,1.23359354085103,1.2282788324408602,1.22982109620075,0.0,5.0
44.0,0.473388117819175,0.734710670937784,2.4207519892493,0.267005733453202,0.848166755120693,0.0,1.0,1.0,47.5,46.52,315.0,0.31,2.1719758882982,1.94781160413578,2.08844795977402,0.0,4.0
22.0,0.481807204851932,0.774209532067759,2.16817501004209,0.20932911364582504,0.927777801048104,0.0,1.0,1.0,45.0,44.38,275.0,0.23,1.63524076439747,1.62695447955125,1.64411306747121,0.0,5.0
84.0,0.420073258342921,0.719538344198362,2.38720511276798,0.29663358569968795,0.821890826127328,0.0,1.0,1.0,57.5,56.38,327.0,0.42,2.93547721262357,2.2500814685628,2.14377623182185,0.0,7.0
107.0,0.437128200831043,0.7469821919445441,2.26464275579714,0.26015818834985505,0.897559719779383,0.0,1.0,1.0,52.5,51.53,336.0,0.39,2.55166187437007,2.26286017732574,2.28102400843535,0.0,6.0
111.0,0.446877473331868,0.741938834562479,2.2892791978006404,0.255889558844959,0.9257906726560172,0.0,1.0,1.0,52.5,51.61,322.0,0.34,2.3443482122932,2.08304588354299,2.10519182081105,0.0,6.0
128.0,0.427567732761198,0.7289161017566881,2.35274383992082,0.27619840352281,0.88185108346987,0.0,1.0,1.0,55.0,54.28,318.0,0.3,2.0322739123679,2.01139703307326,2.06160433799982,0.0,2.0
1.0,0.4858670427365179,0.753818088618854,2.3241514001739,0.244087724440828,0.84567116549372,0.0,1.0,1.0,45.0,43.75,374.0,0.6,3.07604412624126,3.06185372143614,3.1102579091756897,0.0,5.0
33.0,0.438194466223201,0.7371043592351809,2.29999177322256,0.26032729579496,0.904954830271954,0.0,1.0,1.0,50.0,49.13,249.0,0.22,1.89902768252897,1.52123390819138,1.38291556810872,0.0,7.0
198.0,0.392623474793381,0.7530120481927709,2.0519947636831497,0.269458721987785,0.9137384357121,0.0,1.0,1.0,60.0,59.22,310.0,0.29,2.19898842929932,1.9429160151052296,1.92231845838588,0.0,6.0
150.0,0.414958952349344,0.7457788914742559,2.14713568514996,0.268276076048901,0.926504573110622,0.0,1.0,1.0,57.5,56.89,288.0,0.22,1.7349589572557802,1.71679205547123,1.73846034721401,0.0,5.0
58.0,0.4262405058837659,0.762299705752314,2.09721610920958,0.236203502696624,0.9532716646142,0.0,1.0,1.0,52.5,51.71,214.0,0.15,1.59854484298192,1.3123486082736298,1.15361575888898,0.0,7.0
1.0,0.459885604436617,0.7443134452780749,2.39633318364897,0.245533638855803,0.87054300978627,0.0,1.0,1.0,45.0,43.79,352.0,0.49,2.9686315590755297,2.61847466168056,2.69854826958521,0.0,6.0
54.0,0.442302084318716,0.740543262537397,2.29671363016094,0.26319421552747896,0.909152177913046,0.0,1.0,1.0,52.5,51.61,264.0,0.24,2.0335620114389097,1.62960579365127,1.4707553170351395,0.0,7.0
72.0,0.469796166145243,0.754637245875907,2.2686923715716203,0.250538329743253,0.883264840888448,0.0,1.0,1.0,50.0,49.09,332.0,0.36,2.29954547747265,2.17762914915635,2.29667451278546,0.0,3.0
160.0,0.388837945953098,0.7266491302009911,2.24370908793579,0.305556661752431,0.898228994563477,0.0,1.0,1.0,60.0,59.03,366.0,0.47,2.85173396699738,2.80763095531097,2.89882924826865,0.0,5.0
40.0,0.458692852065835,0.7330410942837461,2.4251342960733,0.27821214305693703,0.8425724176711009,0.0,1.0,1.0,52.5,51.33,326.0,0.42,2.90610459797128,2.234967990668609,2.15857149458091,0.0,7.0
22.0,0.4793633432278029,0.7838587800021949,2.10719931410652,0.208379069401062,0.917932633733824,0.0,1.0,1.0,45.0,44.21,296.0,0.28,2.0525526557022102,1.83899633433732,1.83466076151057,0.0,6.0
221.0,0.4425931344832461,0.662734442308967,2.7868449018969703,0.400599840758148,0.243121277742972,0.0,1.0,1.0,60.0,59.26,335.0,0.32,2.25088686549508,2.22021162385098,2.2925651307325,0.0,1.0
28.0,0.4623841174520779,0.747384155455904,2.34514838199244,0.24921987397984505,0.872848504501631,0.0,1.0,1.0,50.0,49.03,289.0,0.3,2.32368497514667,1.82137152628317,1.69933472556975,0.0,7.0
91.0,0.458091752124618,0.7437819826252529,2.33319321905378,0.258038362691011,0.8842013004541279,0.0,1.0,1.0,52.5,51.64,342.0,0.4,2.3674054168177,2.34024916693089,2.42498947281164,0.0,2.0
193.0,0.45388144553422,0.74433560603805,2.2744209605997403,0.262778009816356,0.8194537353829642,0.0,1.0,1.0,57.5,56.98,272.0,0.21,1.60163735766803,1.599219541825,1.6261949182022,0.0,1.0
14.0,0.451577598863599,0.7436713567540241,2.3716962399159702,0.244784038217978,0.875193927454841,0.0,1.0,1.0,45.0,44.05,326.0,0.38,2.44080890363258,2.1717461620416696,2.19568466688585,0.0,6.0
164.0,0.422235404688075,0.755366881694438,2.10948230494845,0.26188776491130394,0.9002909714690329,0.0,1.0,1.0,57.5,56.91,296.0,0.26,1.79007638290003,1.78169024179604,1.81409433722514,0.0,2.0
167.0,0.3933242895983689,0.716435019343746,2.30142307538665,0.312549834188877,0.830967467479375,0.0,1.0,1.0,60.0,58.98,332.0,0.32,2.39678157687698,2.1279496961711297,2.30795215302136,0.0,4.0
86.0,0.4627789837137871,0.734289868268397,2.41849560214164,0.26809282535129303,0.8488369186265509,0.0,1.0,1.0,52.5,51.34,362.0,0.48,2.83314141686826,2.689377748683229,2.82646714519611,0.0,3.0
131.0,0.417515884462654,0.731753720967672,2.26217778611852,0.274089060988701,0.921771017975712,0.0,1.0,1.0,55.0,54.8,269.0,0.22,1.65726679618978,1.53854521729847,1.6001989154801002,0.0,3.0
99.0,0.43830415650996296,0.7291924922341,2.41168543447308,0.279800770349574,0.8633101919641272,0.0,1.0,1.0,52.5,51.49,322.0,0.31,2.24973234737371,2.01395432149313,2.17916628980808,0.0,4.0
93.0,0.4513444553954989,0.730876613410123,2.4224697238390096,0.282954816410798,0.8394713207368499,0.0,1.0,1.0,52.5,51.37,344.0,0.39,2.56962684766758,2.31770792163584,2.51237561081269,0.0,4.0
133.0,0.432622555869034,0.751551954786634,2.20902225842526,0.260175873014086,0.921414455804197,0.0,1.0,1.0,55.0,54.2,273.0,0.2,1.7510390814079198,1.55027228360848,1.64416637544689,0.0,4.0
71.0,0.415149061032251,0.701193431219937,2.4799856320474,0.318539183911997,0.858077284727222,0.0,1.0,1.0,55.0,54.06,298.0,0.33,2.42750938627986,1.90557623042483,1.75241647869201,0.0,7.0
75.0,0.45772724299893,0.7489963448978371,2.2512352921996697,0.24558216140921696,0.922529924803143,0.0,1.0,1.0,50.0,49.35,294.0,0.27,1.78380153410155,1.77651539462536,1.8083150344298,0.0,2.0
54.0,0.482994755467516,0.748458176157116,2.3173554442214,0.244817830286416,0.8647530415183,0.0,1.0,1.0,47.5,46.72,271.0,0.21,1.75289724018592,1.5687813492420302,1.6543593618352,0.0,4.0
243.0,0.4371050379883061,0.6814124316884039,2.66717805710594,0.374840214704914,0.364581538862553,0.0,1.0,1.0,60.0,59.49,256.0,0.16,1.48420527817255,1.48851112484377,1.50365406534308,0.0,1.0
57.0,0.489357688649766,0.75402271116406,2.35061067564111,0.239936883113134,0.866645035625103,0.0,1.0,1.0,47.5,46.81,311.0,0.3,1.95133259579842,1.95234420287552,1.99084417501645,0.0,1.0
142.0,0.436399452193367,0.7270929370192091,2.3669146915328,0.293464683687286,0.8679619081330309,0.0,1.0,1.0,57.5,56.47,368.0,0.51,2.8726584116063303,2.85025872825526,2.94683269125489,0.0,2.0
157.0,0.427407022003592,0.736583138138802,2.2696516286299904,0.2790491388745661,0.8653947100373169,0.0,1.0,1.0,57.5,56.77,323.0,0.35,2.2182706580369103,2.19859845065591,2.26011809520043,0.0,2.0
102.0,0.476319201370314,0.728268468888371,2.50723869672551,0.275965753834033,0.82513309734247,0.0,1.0,1.0,52.5,51.39,372.0,0.54,2.94238742640768,2.94701868848988,3.0238079148742205,0.0,1.0
93.0,0.44397988588374704,0.729756553213848,2.38148299222744,0.271240225361974,0.875431435719312,0.0,1.0,1.0,52.5,51.66,337.0,0.38,2.30741401292904,2.27592341681485,2.34338763567847,0.0,5.0
64.0,0.503063218240506,0.778888992740755,2.17732656032415,0.20791246922888895,0.9076977416588872,0.0,1.0,1.0,47.5,46.95,252.0,0.18,1.45425314498627,1.46928811817512,1.47728002815987,0.0,1.0
167.0,0.399712859139967,0.761719047546503,2.04358752885283,0.249120978577424,0.9554145927866908,0.0,1.0,1.0,57.5,56.97,265.0,0.19,1.54179641730913,1.5438359733116298,1.56076404540878,0.0,2.0
106.0,0.403128421107392,0.7485366109256401,2.11625428861795,0.25992840696717395,0.906238208030086,0.0,1.0,1.0,57.5,56.82,215.0,0.16,1.574931900943,1.317691571148,1.13135873755655,0.0,7.0
63.0,0.4729957194187321,0.732879924953096,2.49023871096375,0.269889001556603,0.808749895382057,0.0,1.0,1.0,50.0,48.75,352.0,0.45,2.7338177801397903,2.47093291528697,2.67293897819592,0.0,4.0
21.0,0.472836488293565,0.7515519547866351,2.31694378803562,0.2469232538720089,0.863579304443775,0.0,1.0,1.0,45.0,44.12,289.0,0.25,1.89909135788183,1.70733012660539,1.81176740628655,0.0,4.0
89.0,0.4502930846325239,0.7795690542268241,2.03748292070705,0.21782631286282605,0.949764999059669,0.0,1.0,1.0,50.0,49.27,215.0,0.14,1.42873411735219,1.2797857507031498,1.3398369825096998,0.0,4.0
96.0,0.462062463342664,0.737202170323189,2.36852443713985,0.2588638557415689,0.8826712924171091,0.0,1.0,1.0,50.0,49.44,268.0,0.2,1.54728000356534,1.56063246989425,1.57475295315501,0.0,1.0
120.0,0.438693160583895,0.7335465508641179,2.35331283635537,0.278138657433008,0.882980789812646,0.0,1.0,1.0,55.0,54.12,348.0,0.4,2.4647847518919903,2.43709408076891,2.52607455044537,0.0,2.0
105.0,0.40518306059248,0.767931193365075,2.02381954181073,0.240067379820122,0.94467269177964,0.0,1.0,1.0,57.5,56.8,226.0,0.17,1.6679575867389398,1.3876460599777298,1.19415910665374,0.0,7.0
114.0,0.4680563373214939,0.723431961224047,2.4974270250765898,0.283750879894181,0.8240463725472801,0.0,1.0,1.0,52.5,51.63,349.0,0.42,2.46306587799746,2.455108973084509,2.53552323889427,0.0,1.0
14.0,0.4764184301437141,0.7460459564309159,2.3518716099137897,0.24406890921821695,0.871243672473859,0.0,1.0,1.0,45.0,44.14,334.0,0.39,2.271001197383,2.25839646578834,2.31838107310806,0.0,5.0
26.0,0.472227912010984,0.7937893917985679,2.00879148170875,0.1982204593087,0.937193884023294,0.0,1.0,1.0,45.0,44.29,275.0,0.24,1.83548515212653,1.64697706738967,1.62603687008326,0.0,6.0
159.0,0.4056489317944171,0.730033581544751,2.25255082560889,0.298687109296492,0.8859817969060451,0.0,1.0,1.0,60.0,58.81,371.0,0.49,3.017022453472,2.88692479073906,3.0372990625059404,0.0,3.0
81.0,0.458143298861139,0.75691059372067,2.1883536299262603,0.232597748645663,0.92262439326525,0.0,1.0,1.0,50.0,49.33,259.0,0.18,1.55805674696786,1.46835718648075,1.51605758816626,0.0,3.0
50.0,0.489723645687875,0.74708264228189,2.43059503463339,0.247316589754995,0.834913301371125,0.0,1.0,1.0,47.5,46.67,338.0,0.39,2.30426520468086,2.3077834948299705,2.37780266537046,0.0,1.0
150.0,0.465693123068844,0.7414327446357339,2.38026855206707,0.262726953943985,0.8589452928861808,0.0,1.0,1.0,55.0,54.23,335.0,0.35,2.2478454723733,2.2258289580737403,2.30163809044867,0.0,1.0
127.0,0.44024421710868,0.747987912515334,2.26267113772296,0.267776293656407,0.885447828994282,0.0,1.0,1.0,55.0,53.81,360.0,0.5,3.082897377975589,2.7155807088516,2.77314315941961,0.0,6.0
168.0,0.465011898765248,0.7244801854669269,2.4628567118042497,0.28869526688018604,0.802749216571395,0.0,1.0,1.0,57.5,56.48,370.0,0.48,2.89963811143951,2.87497446149715,2.9857362744602503,0.0,1.0
191.0,0.389688708024622,0.745123168859812,2.14473874721822,0.278917038126282,0.919949119655997,0.0,1.0,1.0,60.0,59.06,342.0,0.4,2.71245545302376,2.40016702187005,2.4020423014826,0.0,6.0
19.0,0.465274323756115,0.772701984298696,2.1656988336362,0.22271231770983305,0.9238381015480708,0.0,1.0,1.0,45.0,44.15,309.0,0.31,2.19836469585848,1.96756623361078,1.97243920031332,0.0,6.0
29.0,0.471676336049749,0.775518434073178,2.13158816338761,0.212103650420585,0.9486752753869592,0.0,1.0,1.0,45.0,44.35,259.0,0.2,1.56894193122431,1.48349074724105,1.5415416857093602,0.0,3.0
65.0,0.49588903306181,0.7789132602193422,2.17267249411598,0.20665536602981,0.935362928035614,0.0,1.0,1.0,47.5,46.97,232.0,0.15,1.36193968014516,1.37736704198241,1.3837664771052098,0.0,1.0
